CLIENTE;NRO. SOLPED;POS. SOLPED;REPARTOS;TIPO SOLPED;OPERADOR SOLPED;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;TIEMPO DE APROBACION SOLPED;COLOCACION OC;TIEMPOS DE APROBACION OC;ENTREGA VA01/OC;PRIMERA RECEPCIÓN - ENTREGA;PRIMERA RECEPCIÓN - TIEMPOS RECEPCIÓN;TIEMPO PICKING;EMBALAJE;CAMION;TIEMPOS RECEPCION CLIENTE;ENTREGA AL CLIENTE;TIEMPO EMISION / ENTREGA;FECHA CUMPLIMIENTO FINAL UNIFICADA;COMPROMETIDOS;ENTREGADOS;NO ENTREGADOS;ENTREGADOS AT;ENTREGADOS FT;DIAS DE DEMORA;CLASIFICACION
00008 ABASTECIMIENTO;10131549;10;1;NB;AGUERRERO;1003258;FILTRO DE ACEITE;11;Materiales Stock;CUMPLIDO;MM01;1;22/9/2025;7/10/2025;octubre;22/9/2025;22/9/2025;C29;4500109551;30;MM08;1;RPEREZ;29/9/2025;29/9/2025;7/10/2025;7/10/2025;F04;IGARRETA MAQUINAS S.A.;11;0;0;11;5000147746;3/10/2025;MM08;3;1;3/10/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;7;0;5;-4;0;0;0;0;0;0;15;3/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131551;10;1;NB;AGUERRERO;1001686;ANTEOJO GRIS ECOLINEHC;50;Materiales Stock;CUMPLIDO;MR01;1;22/9/2025;14/10/2025;octubre;22/9/2025;22/9/2025;C28;4500109184;20;2200;1;GJULIANI;23/9/2025;23/9/2025;10/10/2025;10/10/2025;C28;GRUPO AIVIL SRL;50;0;0;50;5000147043;26/9/2025;2200;2;1;26/9/2025;CCARRIL;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-3;-14;0;0;0;0;0;0;22;26/9/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10131552;10;1;NB;AGUERRERO;1001870;FILMSTRECHAUTOMATICOXBOBINAx12KG;5;Materiales Stock;CUMPLIDO;MR01;1;22/9/2025;14/10/2025;octubre;22/9/2025;22/9/2025;C17;4500109428;20;2200;1;GJULIANI;26/9/2025;26/9/2025;7/10/2025;7/10/2025;C17;DISTRIBUIDORA DIQUE S.R.L.;5;0;0;5;5000147398;1/10/2025;2200;2;1;30/9/2025;CCARRIL;;;0;0;;;;;;;;;0;;;;;0;;0;4;0;-6;-7;1;0;0;0;0;0;22;30/9/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10131553;10;1;NB;AGUERRERO;1001977;PINTURA POLIURETANICA GRIS X4LT;8;Materiales Stock;CUMPLIDO;MR01;1;22/9/2025;7/10/2025;octubre;22/9/2025;22/9/2025;C22;4500109264;10;2200;1;GJULIANI;24/9/2025;24/9/2025;3/10/2025;3/10/2025;C22;L-A PINTURAS INDUSTRIALES SRL;8;0;0;8;5000146889;25/9/2025;2200;1;1;24/9/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;-3;-9;1;0;0;0;0;0;15;24/9/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10131554;10;1;NB;AGUERRERO;1002610;FILTRO AIRE SECUNDARIO;5;Materiales Stock;CUMPLIDO;MR01;1;22/9/2025;17/10/2025;octubre;22/9/2025;22/9/2025;F04;4500109259;60;2200;1;RPEREZ;24/9/2025;24/9/2025;29/9/2025;29/9/2025;F04;AGRONORTE S.R.L.;5;0;0;5;5000147033;26/9/2025;2200;6;1;26/9/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;-17;-3;0;0;0;0;0;0;25;26/9/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131555;10;1;NB;AGUERRERO;1002907;FILTRO TRAMPA AGUA XUN;2;Materiales Stock;CUMPLIDO;MR01;1;22/9/2025;17/10/2025;octubre;22/9/2025;22/9/2025;F13;4500109259;70;2200;1;RPEREZ;24/9/2025;24/9/2025;29/9/2025;29/9/2025;F04;AGRONORTE S.R.L.;2;0;0;2;5000147033;26/9/2025;2200;7;1;26/9/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;-17;-3;0;0;0;0;0;0;25;26/9/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131556;10;1;NB;AGUERRERO;1003020;FILTRO AIRE MOTOR;4;Materiales Stock;CUMPLIDO;MR01;1;22/9/2025;17/10/2025;octubre;22/9/2025;22/9/2025;F04;4500109259;50;2200;1;RPEREZ;24/9/2025;24/9/2025;29/9/2025;29/9/2025;F04;AGRONORTE S.R.L.;4;0;0;4;5000147033;26/9/2025;2200;5;1;26/9/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;-17;-3;0;0;0;0;0;0;25;26/9/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131557;10;1;NB;AGUERRERO;1036622;CEPILLO TRENZADO PIPELINE 175X6X22 BUJE;45;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;7/10/2025;octubre;22/9/2025;22/9/2025;C27;4500109364;10;1200;1;JESPARZA;25/9/2025;25/9/2025;3/10/2025;7/10/2025;C27;LA PLATENSE SA;45;0;0;45;5000148219;7/10/2025;1200;1;2;6/10/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;-3;3;1;0;0;0;0;0;14;6/10/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10131632;10;1;NB;AGUERRERO;1002063;CAMPERA DESCARNE T.XL;7;Materiales Stock;CUMPLIDO;MM01;1;23/9/2025;14/10/2025;octubre;23/9/2025;23/9/2025;C28;4500109252;10;2200;1;GJULIANI;24/9/2025;24/9/2025;10/10/2025;10/10/2025;C28;BUSTIN SAN JUAN S.A.;7;0;0;7;5000148925;15/10/2025;2200;1;1;14/10/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-3;4;1;0;0;0;0;0;21;14/10/2025;1;1;;;1;1;COMPRAS SEDE
00008 ABASTECIMIENTO;10131638;10;1;NB;AGUERRERO;1002907;FILTRO TRAMPA AGUA XUN;4;Materiales Stock;CUMPLIDO;MM01;1;23/9/2025;20/10/2025;octubre;23/9/2025;23/9/2025;F13;4500110281;10;3200;1;RPEREZ;8/10/2025;8/10/2025;15/10/2025;17/11/2025;F13;AGRONORTE S.R.L.;4;0;0;4;5000153074;20/11/2025;3200;1;2;20/11/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;15;0;-4;36;0;0;0;0;0;0;0;20/11/2025;1;1;;;1;31;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131639;10;1;NB;AGUERRERO;1003119;FILTRO DE AIRE PRIMARIO;2;Materiales Stock;CUMPLIDO;MM01;1;23/9/2025;14/10/2025;octubre;23/9/2025;23/9/2025;F04;4500109244;50;3200;1;RPEREZ;24/9/2025;24/9/2025;2/10/2025;2/10/2025;F13;SUDAMERICANA CAMIONES SA;2;0;0;2;5000147035;26/9/2025;3200;5;1;26/9/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-11;-6;0;0;0;0;0;0;21;26/9/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131640;10;1;NB;AGUERRERO;1003171;FILTRO DE AIRE SECUNDARIO;4;Materiales Stock;CUMPLIDO;MM01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;F04;4500109551;10;MM08;1;RPEREZ;29/9/2025;29/9/2025;7/10/2025;7/10/2025;F04;IGARRETA MAQUINAS S.A.;4;0;0;4;5000147746;3/10/2025;MM08;1;1;3/10/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;6;0;4;-4;0;0;0;0;0;0;15;3/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131641;10;1;NB;AGUERRERO;1009540;FILTRO CAPTADOR POLVO ATL COPCO x;20;Materiales Stock;CUMPLIDO;MM01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C29;4500109366;10;MM08;1;RPEREZ;25/9/2025;26/9/2025;8/10/2025;1/10/2025;C29;SERVICIOS VIALES DE STA. FE SA;20;0;0;20;5000147363;30/9/2025;MM08;1;1;30/9/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;2;1;5;-8;0;0;0;0;0;0;15;30/9/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131643;10;1;NB;AGUERRERO;1046534;FILTRO ADMISION SECUNDARIO;6;Materiales Stock;CUMPLIDO;MM01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C03;4500109551;40;MM08;1;RPEREZ;29/9/2025;29/9/2025;7/10/2025;7/10/2025;F04;IGARRETA MAQUINAS S.A.;6;0;0;6;5000147746;3/10/2025;MM08;4;1;3/10/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;6;0;4;-4;0;0;0;0;0;0;15;3/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131645;10;1;NB;AGUERRERO;1001698;GUANTE ALGODON MOTEADO;492;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;14/10/2025;octubre;23/9/2025;23/9/2025;C28;4500109184;10;2200;1;GJULIANI;23/9/2025;23/9/2025;10/10/2025;10/10/2025;C28;GRUPO AIVIL SRL;492;0;0;492;5000147043;26/9/2025;2200;1;1;26/9/2025;CCARRIL;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-3;-14;0;0;0;0;0;0;21;26/9/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10131646;10;1;NB;AGUERRERO;1001737;CRIQUETTENSORCONFAJA9METROSX10CMSGPLANO;9;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C27;4500109453;10;2200;1;JESPARZA;26/9/2025;26/9/2025;8/10/2025;8/10/2025;C27;IMPERIAL MOTOR S.A.;9;0;0;9;5000147174;29/9/2025;2200;1;1;29/9/2025;CCARRIL;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;1;-9;0;0;0;0;0;0;15;29/9/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10131647;10;1;NB;AGUERRERO;1001788;ACEITE SAE  10W X 205L;4;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;L01;4500109387;20;2200;1;FBERARDO;25/9/2025;26/9/2025;;8/10/2025;L02;YPF S.A.;4;0;0;4;5000147714;3/10/2025;2200;1;1;3/10/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;2;1;-739532;0;0;0;0;0;0;0;15;3/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131648;10;1;NB;AGUERRERO;1001867;MARCADOR INDUSTRIAL-BLANCOXUN;70;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C17;4500109279;30;2200;1;GJULIANI;24/9/2025;24/9/2025;3/10/2025;3/10/2025;C17;FERRETERA SAN LUIS;70;0;0;70;5000148458;9/10/2025;2200;3;2;9/10/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-4;6;0;0;0;0;0;0;15;9/10/2025;1;1;;;1;1;COMPRAS SEDE
00008 ABASTECIMIENTO;10131649;10;1;NB;AGUERRERO;1002924;FILTRO TRAMPA DE AGUA;14;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;23/10/2025;octubre;23/9/2025;23/9/2025;C29;4500109444;10;2200;1;RPEREZ;26/9/2025;26/9/2025;12/11/2025;12/11/2025;C29;IGARRETA MAQUINAS S.A.;14;0;0;14;5000148341;8/10/2025;2200;1;2;7/10/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;21;-36;1;0;0;0;0;0;30;7/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131650;10;1;NB;AGUERRERO;1017758;Distanciador elastico tras;2;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C29;4500109454;20;2200;1;RPEREZ;26/9/2025;26/9/2025;8/10/2025;8/10/2025;C29;SUDAMERICANA CAMIONES SA;2;0;0;2;5000147280;29/9/2025;2200;2;1;29/9/2025;CCARRIL;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;1;-9;0;0;0;0;0;0;15;29/9/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131651;10;1;NB;AGUERRERO;1018589;FILTRO ADMISION SECUNDARIO;6;Materiales Stock S/Devol;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C03;4500110009;10;2200;1;RPEREZ;3/10/2025;3/10/2025;8/10/2025;8/10/2025;C03;IGARRETA MAQUINAS S.A.;6;0;0;6;5000148433;8/10/2025;2200;1;1;8/10/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;10;0;1;0;0;0;0;0;0;0;15;8/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131652;10;1;NB;AGUERRERO;1022039;FILTRO CABINA RECIRCULACION;17;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;F05;4500109444;20;2200;1;RPEREZ;26/9/2025;26/9/2025;12/11/2025;12/11/2025;C29;IGARRETA MAQUINAS S.A.;17;0;0;17;5000152214;12/11/2025;2200;1;2;12/11/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;36;0;0;0;0;0;0;0;0;12/11/2025;1;1;;;1;35;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131654;10;1;NB;AGUERRERO;1001865;MARCADORINDUSTRIAL-VERDEXUN;30;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C17;4500109279;20;2200;1;GJULIANI;24/9/2025;24/9/2025;3/10/2025;3/10/2025;C17;FERRETERA SAN LUIS;30;0;0;30;5000148458;9/10/2025;2200;2;2;9/10/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-4;6;0;0;0;0;0;0;15;9/10/2025;1;1;;;1;1;COMPRAS SEDE
00008 ABASTECIMIENTO;10131655;10;1;ZSNB;EJUAREZ;1002339;PUNTA DAEMO CONICA X UN (GRUESA MART G;7;Materiales Stock;CUMPLIDO;MM01;1;23/9/2025;20/10/2025;octubre;23/9/2025;23/9/2025;C29;4500109625;10;3200;1;EFUNES;29/9/2025;29/9/2025;19/1/2026;20/3/2026;C29;DAEMO ENGINEERING CO., LTD.;7;0;0;7;5000158951;19/1/2026;3200;1;1;19/1/2026;LNASUTI;;;0;0;;;;;;;;5000158951;0;LNASUTI;19/1/2026;19/1/2026;;0;;0;6;0;92;0;0;0;0;0;0;0;27;19/1/2026;1;1;;;1;91;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131656;10;1;NB;AGUERRERO;1001876;CINTA EMBALAR TRANSPARENTE 48MM X 100 MT;36;Materiales Stock;CUMPLIDO;MR01;1;26/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C17;4500109428;10;2200;1;GJULIANI;26/9/2025;26/9/2025;7/10/2025;7/10/2025;C17;DISTRIBUIDORA DIQUE S.R.L.;36;0;0;36;5000147398;1/10/2025;2200;1;1;30/9/2025;CCARRIL;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;0;-7;1;0;0;0;0;0;12;30/9/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10131657;10;1;NB;AGUERRERO;1001880;MARCADOR INDUSTRIAL - AZUL UNIPAINT X UN;30;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C17;4500109279;10;2200;1;GJULIANI;24/9/2025;24/9/2025;3/10/2025;3/10/2025;C17;FERRETERA SAN LUIS;30;0;0;30;5000148458;9/10/2025;2200;1;1;9/10/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-4;6;0;0;0;0;0;0;15;9/10/2025;1;1;;;1;1;COMPRAS SEDE
00008 ABASTECIMIENTO;10131660;10;1;NB;AGUERRERO;1001890;ABSORBENTE MINERAL DE HIDROCARBUROS X KG;510;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C17;4500109292;10;2200;1;GJULIANI;24/9/2025;24/9/2025;3/10/2025;3/10/2025;C17;IND. QUIMICAS KAISER S.R.L.;510;0;0;510;5000146996;26/9/2025;2200;1;1;26/9/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-4;-7;0;0;0;0;0;0;15;26/9/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10131661;10;1;NB;AGUERRERO;1003847;TAPA RADIADOR;1;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;20/10/2025;octubre;23/9/2025;23/9/2025;C29;4500109443;50;2200;1;WVENTURINI;26/9/2025;26/9/2025;20/10/2025;23/10/2025;C03;FERNANDEZ INSUA S.A.;1;0;0;1;5000147559;2/10/2025;2200;2;1;2/10/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;1;-18;0;0;0;0;0;0;27;2/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131662;10;1;NB;AGUERRERO;1004030;LAMPARA 24V-5W S CULOTE XUN;100;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C29;4500109552;10;2200;1;FBERARDO;29/9/2025;29/9/2025;8/10/2025;8/10/2025;C29;BOSCO GERMAN, BOSCO LUCIO Y BOSCO;100;0;0;100;5000147428;1/10/2025;2200;1;1;30/9/2025;CCARRIL;;;0;0;;;;;;;;;0;;;;;0;;0;6;0;1;-8;1;0;0;0;0;0;15;30/9/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10131663;10;1;NB;AGUERRERO;1009436;UREA  AZUL X BIN 1000LTS;1;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;L02;4500109387;10;2200;1;FBERARDO;25/9/2025;26/9/2025;8/10/2025;8/12/2025;L02;YPF S.A.;1;0;0;1;5000148920;15/10/2025;2200;1;1;15/10/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;2;1;1;7;0;0;0;0;0;0;15;15/10/2025;1;1;;;1;7;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131664;10;1;NB;AGUERRERO;1009540;FILTRO CAPTADOR POLVO ATL COPCO x;2;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C29;4500109621;10;2200;1;RPEREZ;29/9/2025;29/9/2025;8/10/2025;8/10/2025;C29;SERVICIOS VIALES DE STA. FE SA;2;0;0;2;5000147354;30/9/2025;2200;1;1;30/9/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;6;0;1;-8;0;0;0;0;0;0;15;30/9/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131665;10;1;NB;AGUERRERO;1017759;Bulonde soporte de anclaje de elast tras;3;Materiales Stock;CUMPLIDO;MR01;1;23/9/2025;8/10/2025;octubre;23/9/2025;23/9/2025;C29;4500109454;10;2200;1;RPEREZ;26/9/2025;26/9/2025;8/10/2025;8/10/2025;C29;SUDAMERICANA CAMIONES SA;3;0;0;3;5000147280;29/9/2025;2200;1;1;29/9/2025;CCARRIL;;;0;0;;;;;;;;;0;;;;;0;;0;3;0;1;-9;0;0;0;0;0;0;15;29/9/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131744;10;1;NB;AGUERRERO;1001680;FICHA T.STECK HEMBRA 380V 32A T N XUN;30;Materiales Stock;CUMPLIDO;MM01;1;24/9/2025;9/10/2025;octubre;24/9/2025;24/9/2025;C11;4500109798;10;2200;1;JJCABRERA;1/10/2025;1/10/2025;6/10/2025;6/10/2025;C11;MIODOWKY MARCELO;30;0;0;30;5000147590;2/10/2025;2200;1;1;2/10/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;7;0;-2;-4;0;0;0;0;0;0;15;2/10/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10131746;10;1;NB;AGUERRERO;1001831;CUBIERTA 295 80 R22.5 FH88;4;Materiales Stock;CUMPLIDO;MM01;1;24/9/2025;9/10/2025;octubre;24/9/2025;24/9/2025;C48;4500109672;10;MM08;1;WVENTURINI;30/9/2025;30/9/2025;9/10/2025;9/10/2025;C48;GUSTAVO CANO NEUMATICOS S.A.;4;0;0;4;5000148268;8/10/2025;MM08;2;1;8/10/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;6;0;5;-1;0;0;0;0;0;0;15;8/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131747;10;1;NB;AGUERRERO;1001964;CINTA AISLADORA BLANCA;20;Materiales Stock;CUMPLIDO;MM01;1;24/9/2025;9/10/2025;octubre;24/9/2025;24/9/2025;C13;4500109594;10;2200;1;MALVAREZ;29/9/2025;29/9/2025;3/10/2025;3/10/2025;C13;BOTAS MERCADO DAVID ESTEBAN;20;0;0;20;5000148210;7/10/2025;2200;1;1;3/10/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;-5;0;4;0;0;0;0;0;15;3/10/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10131748;10;1;NB;AGUERRERO;1002114;CORREA ALTERNADOR 850MM ORIG;4;Materiales Stock;CUMPLIDO;MM01;1;24/9/2025;20/10/2025;octubre;24/9/2025;24/9/2025;C29;4500109581;10;MM08;1;RPEREZ;29/9/2025;29/9/2025;10/10/2025;10/10/2025;C29;ALL SERVICE SRL;4;0;0;4;5000147283;29/9/2025;MM08;1;1;29/9/2025;CCARRIL;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;-5;-11;0;0;0;0;0;0;26;29/9/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131749;10;1;NB;AGUERRERO;1002276;PROTECTOR LATERAL BALDE;10;Materiales Stock;CUMPLIDO;MM01;1;24/9/2025;20/10/2025;octubre;24/9/2025;24/9/2025;G04;4500109972;20;2200;1;HROLDAN;3/10/2025;3/10/2025;20/10/2025;20/10/2025;G04;ESCANDINAVIA DEL PLATA SA;10;0;0;10;5000149157;16/10/2025;2200;2;1;14/10/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;9;0;1;-6;2;0;0;0;0;0;26;14/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131750;10;1;NB;AGUERRERO;1002276;PROTECTOR LATERAL BALDE;10;Materiales Stock;CUMPLIDO;MM01;1;24/9/2025;20/10/2025;octubre;24/9/2025;24/9/2025;G04;4500109973;10;3200;1;HROLDAN;3/10/2025;3/10/2025;20/10/2025;20/10/2025;G04;ESCANDINAVIA DEL PLATA SA;10;0;0;10;5000148652;13/10/2025;3200;1;1;13/10/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;9;0;1;-7;0;0;0;0;0;0;26;13/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131751;10;1;NB;AGUERRERO;1002837;FILTRO COMBUSTIBLE;3;Materiales Stock;CUMPLIDO;MM01;1;24/9/2025;9/10/2025;octubre;24/9/2025;24/9/2025;F06;4500109589;10;MM08;1;RPEREZ;29/9/2025;29/9/2025;4/10/2025;4/10/2025;F06;SAKURA MOTORS S. A.;3;0;0;3;5000147575;2/10/2025;MM08;1;1;2/10/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;0;-2;0;0;0;0;0;0;15;2/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131753;10;1;NB;AGUERRERO;1002838;FILTRO ACEITE;7;Materiales Stock;CUMPLIDO;MM01;1;24/9/2025;9/10/2025;octubre;24/9/2025;24/9/2025;F03;4500109589;20;3200;1;RPEREZ;29/9/2025;29/9/2025;4/10/2025;4/10/2025;F06;SAKURA MOTORS S. A.;7;0;0;7;5000147575;2/10/2025;3200;2;1;2/10/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;-4;-2;0;0;0;0;0;0;15;2/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131754;10;1;NB;AGUERRERO;1002957;FILTRO DE FRENO;8;Materiales Stock;CUMPLIDO;MM01;1;24/9/2025;9/10/2025;octubre;24/9/2025;24/9/2025;F08;4500109688;20;3200;1;RPEREZ;30/9/2025;1/10/2025;10/10/2025;10/10/2025;F05;FINNING ARGENTINA S.A.;8;0;0;8;5000148155;7/10/2025;3200;2;1;6/10/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;6;1;2;-4;1;0;0;0;0;0;15;6/10/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10131755;10;1;NB;AGUERRERO;1003954;BATERIA 12V 180AMP;7;Materiales Stock;CUMPLIDO;MM01;1;24/9/2025;9/10/2025;octubre;24/9/2025;24/9/2025;C29;4500109409;10;MM08;1;FBERARDO;25/9/2025;25/9/2025;9/10/2025;9/10/2025;C29;CREMER ACUMULADORES S.R.L.;7;0;0;7;5000147166;29/9/2025;MM08;1;1;29/9/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;5;-10;0;0;0;0;0;0;15;29/9/2025;1;1;;1;;;COMPRAS SEDE
